data_date,ticker,signal
9/23/2015,CAKE,-0.411804681
9/24/2015,CAKE,-0.411578847
9/25/2015,CAKE,-0.589237787
9/26/2015,CAKE,-0.806870705
9/27/2015,CAKE,-0.748856459
9/28/2015,CAKE,-0.743494459
9/29/2015,CAKE,-0.73306422
9/30/2015,CAKE,-0.437072247
10/1/2015,CAKE,-0.558130417
10/2/2015,CAKE,-0.407622053
10/3/2015,CAKE,-0.223476525
10/4/2015,CAKE,-0.18613467
10/5/2015,CAKE,0.27357588
10/6/2015,CAKE,0.475881371
10/7/2015,CAKE,0.094615514
10/8/2015,CAKE,-0.075543891
10/9/2015,CAKE,-0.144123522
10/10/2015,CAKE,-0.268741095
10/11/2015,CAKE,-0.240215311
10/12/2015,CAKE,-0.613090642
10/13/2015,CAKE,-0.922480632
10/14/2015,CAKE,-0.835157163
10/15/2015,CAKE,-0.713666095
10/16/2015,CAKE,-0.634855605
10/17/2015,CAKE,-0.775804007
10/18/2015,CAKE,-1.007979251
10/19/2015,CAKE,-0.620670009
10/20/2015,CAKE,-0.655439367
10/21/2015,CAKE,-0.623223313
10/22/2015,CAKE,-0.780907063
10/23/2015,CAKE,-0.815898807
10/24/2015,CAKE,-0.760949318
10/25/2015,CAKE,-0.937093687
10/26/2015,CAKE,-1.183546179
10/27/2015,CAKE,-1.810195339
10/28/2015,CAKE,-1.661806932
10/29/2015,CAKE,-1.354223357
10/30/2015,CAKE,-1.326992996
10/31/2015,CAKE,-1.100979194
11/1/2015,CAKE,-1.030656269
11/2/2015,CAKE,-0.931238619
11/3/2015,CAKE,-0.717853279
11/4/2015,CAKE,-0.14367356
11/5/2015,CAKE,-0.466549471
11/6/2015,CAKE,-0.669054863
11/7/2015,CAKE,-0.66773477
11/8/2015,CAKE,-0.886882786
11/9/2015,CAKE,-0.804569238
11/10/2015,CAKE,-0.844992664
11/11/2015,CAKE,-1.419759919
11/12/2015,CAKE,-1.299466213
11/13/2015,CAKE,-1.179742687
11/14/2015,CAKE,-1.438574177
11/15/2015,CAKE,-1.731334727
11/16/2015,CAKE,-0.842132339
11/17/2015,CAKE,-1.182968193
11/18/2015,CAKE,-1.103472357
11/19/2015,CAKE,-0.722903884
11/20/2015,CAKE,-0.826918092
11/21/2015,CAKE,-0.640097766
11/22/2015,CAKE,-0.144401812
11/23/2015,CAKE,-0.638324659
11/24/2015,CAKE,-0.433284043
11/25/2015,CAKE,-0.194047565
11/26/2015,CAKE,-0.52433849
11/27/2015,CAKE,-0.453014112
11/28/2015,CAKE,-0.330607843
11/29/2015,CAKE,-0.33541902
11/30/2015,CAKE,-0.259789206
12/1/2015,CAKE,-0.182928741
12/2/2015,CAKE,-0.244637353
12/3/2015,CAKE,0.007840093
12/4/2015,CAKE,-0.010089417
12/5/2015,CAKE,0.067076886
12/6/2015,CAKE,0.609322614
12/7/2015,CAKE,0.536467172
12/8/2015,CAKE,0.247462845
12/9/2015,CAKE,0.319572571
12/10/2015,CAKE,0.150235737
12/11/2015,CAKE,0.108311418
12/12/2015,CAKE,-0.040646273
12/13/2015,CAKE,-0.357224088
12/14/2015,CAKE,-0.543714758
12/15/2015,CAKE,-0.453513589
12/16/2015,CAKE,-0.553726027
12/17/2015,CAKE,-0.477145712
12/18/2015,CAKE,-0.353176489
12/19/2015,CAKE,-0.187176508
12/20/2015,CAKE,-0.039363186
12/21/2015,CAKE,-0.228044522
12/22/2015,CAKE,-0.301435301
12/23/2015,CAKE,-0.117802023
12/24/2015,CAKE,-0.024078557
12/25/2015,CAKE,-0.282983339
12/26/2015,CAKE,-0.33491633
12/27/2015,CAKE,-0.242490704
12/28/2015,CAKE,-0.195748857
12/29/2015,CAKE,0.678367189
12/30/2015,CAKE,-0.169995263
12/31/2015,CAKE,-0.583179303
1/1/2016,CAKE,-0.31909418
1/2/2016,CAKE,-0.478178559
1/3/2016,CAKE,-0.650815214
1/4/2016,CAKE,-0.534785467
1/5/2016,CAKE,-0.899917246
1/6/2016,CAKE,0.091501616
1/7/2016,CAKE,0.509295737
1/8/2016,CAKE,0.377860596
1/9/2016,CAKE,0.559269812
1/10/2016,CAKE,0.764707254
1/11/2016,CAKE,0.877940274
1/12/2016,CAKE,0.833587989
1/13/2016,CAKE,0.787590868
1/14/2016,CAKE,0.652550486
1/15/2016,CAKE,0.685869275
1/16/2016,CAKE,0.601669099
1/17/2016,CAKE,0.355339427
1/18/2016,CAKE,0.187323728
1/19/2016,CAKE,0.203588189
1/20/2016,CAKE,0.195956838
1/21/2016,CAKE,0.100073798
1/22/2016,CAKE,0.360080506
1/23/2016,CAKE,0.602909774
1/24/2016,CAKE,0.719641726
1/25/2016,CAKE,0.712192652
1/26/2016,CAKE,0.285663772
1/27/2016,CAKE,0.095316242
1/28/2016,CAKE,0.018247086
1/29/2016,CAKE,-0.585399018
1/30/2016,CAKE,-0.811037051
1/31/2016,CAKE,-0.9285062
2/1/2016,CAKE,-1.156005181
2/2/2016,CAKE,-0.964649947
2/3/2016,CAKE,-0.590977421
2/4/2016,CAKE,-0.240257057
2/5/2016,CAKE,0.975527984
2/6/2016,CAKE,1.305305244
2/7/2016,CAKE,1.741368601
2/8/2016,CAKE,2.011787057
2/9/2016,CAKE,1.993482844
2/10/2016,CAKE,1.835379287
2/11/2016,CAKE,1.489506614
2/12/2016,CAKE,0.290841957
2/13/2016,CAKE,-0.174532132
2/14/2016,CAKE,-0.556873016
2/15/2016,CAKE,-0.728336954
2/16/2016,CAKE,-1.04885941
2/17/2016,CAKE,-1.762637344
2/18/2016,CAKE,-2.647453561
2/19/2016,CAKE,-1.839685281
2/20/2016,CAKE,-1.254090948
2/21/2016,CAKE,-1.350811258
2/22/2016,CAKE,-1.060187969
2/23/2016,CAKE,-1.406544759
2/24/2016,CAKE,-1.918217948
2/25/2016,CAKE,-2.222746362
2/26/2016,CAKE,-1.884733814
2/27/2016,CAKE,-1.130986755
2/28/2016,CAKE,-0.815243398
2/29/2016,CAKE,-0.707111074
3/1/2016,CAKE,-0.198620541
3/2/2016,CAKE,-0.183978371
3/3/2016,CAKE,-0.284114911
3/4/2016,CAKE,-0.210936313
3/5/2016,CAKE,-0.107521709
3/6/2016,CAKE,-0.089731892
3/7/2016,CAKE,-0.281486839
3/8/2016,CAKE,-0.310307456
3/9/2016,CAKE,-0.382080467
3/10/2016,CAKE,-1.133827989
3/11/2016,CAKE,-1.459296362
3/12/2016,CAKE,-1.446067441
3/13/2016,CAKE,-1.660298942
3/14/2016,CAKE,-1.961147811
3/15/2016,CAKE,-2.075623554
3/16/2016,CAKE,-1.835469359
3/17/2016,CAKE,-1.902701682
3/18/2016,CAKE,-1.915140832
3/19/2016,CAKE,-1.723456147
3/20/2016,CAKE,-1.384535935
3/21/2016,CAKE,-1.176502439
3/22/2016,CAKE,-1.040409979
3/23/2016,CAKE,-0.954825856
3/24/2016,CAKE,-1.008904094
3/25/2016,CAKE,-0.987636966
3/26/2016,CAKE,-1.016176377
3/27/2016,CAKE,-1.084880629
3/28/2016,CAKE,-1.084231808
3/29/2016,CAKE,-0.788892012
3/30/2016,CAKE,-0.487605746
3/31/2016,CAKE,-0.315320766
4/1/2016,CAKE,0.186316792
4/2/2016,CAKE,0.218593487
4/3/2016,CAKE,0.298891037
4/4/2016,CAKE,0.624170992
4/5/2016,CAKE,1.090552202
4/6/2016,CAKE,1.156969036
4/7/2016,CAKE,0.759363556
4/8/2016,CAKE,-0.156336661
4/9/2016,CAKE,-0.565811656
4/10/2016,CAKE,-1.341293496
4/11/2016,CAKE,-1.901380878
4/12/2016,CAKE,-2.42993092
4/13/2016,CAKE,-2.550589953
4/14/2016,CAKE,-2.349430484
4/15/2016,CAKE,-1.831599495
4/16/2016,CAKE,-1.421535349
4/17/2016,CAKE,-0.799074886
4/18/2016,CAKE,-0.145950601
4/19/2016,CAKE,0.550157302
4/20/2016,CAKE,1.01453879
4/21/2016,CAKE,0.920884811
4/22/2016,CAKE,0.432173285
4/23/2016,CAKE,0.032672685
4/24/2016,CAKE,-0.408165126
4/25/2016,CAKE,-0.651689141
4/26/2016,CAKE,-1.274259775
4/27/2016,CAKE,-2.088346383
4/28/2016,CAKE,-3.490108075
4/29/2016,CAKE,-2.747828565
4/30/2016,CAKE,-2.179139858
5/1/2016,CAKE,-1.856836533
5/2/2016,CAKE,-1.09258042
5/3/2016,CAKE,-0.618099463
5/4/2016,CAKE,0.364354535
5/5/2016,CAKE,1.015265807
5/6/2016,CAKE,1.150398773
5/7/2016,CAKE,1.588084627
5/8/2016,CAKE,2.006804273
5/9/2016,CAKE,1.268888054
5/10/2016,CAKE,1.190078516
5/11/2016,CAKE,0.57333141
5/12/2016,CAKE,-0.825404231
5/13/2016,CAKE,-1.778091937
5/14/2016,CAKE,-0.694021743
5/15/2016,CAKE,-0.23040219
5/16/2016,CAKE,-0.438351154
5/17/2016,CAKE,-0.341971592
5/18/2016,CAKE,-0.101467484
5/19/2016,CAKE,0.318543004
5/20/2016,CAKE,0.973010665
5/21/2016,CAKE,0.46169175
5/22/2016,CAKE,-0.127041591
5/23/2016,CAKE,-0.153923389
5/24/2016,CAKE,-0.187670067
5/25/2016,CAKE,-0.165035745
5/26/2016,CAKE,-0.513702105
5/27/2016,CAKE,-0.625328407
5/28/2016,CAKE,-1.083597085
5/29/2016,CAKE,-0.949859203
5/30/2016,CAKE,-0.92604191
5/31/2016,CAKE,-1.515646544
6/1/2016,CAKE,-1.723158459
6/2/2016,CAKE,-1.412980853
6/3/2016,CAKE,-1.341880757
6/4/2016,CAKE,0.402794974
6/5/2016,CAKE,1.900170902
6/6/2016,CAKE,1.968937202
6/7/2016,CAKE,2.206374623
6/8/2016,CAKE,1.53944553
6/9/2016,CAKE,0.828402539
6/10/2016,CAKE,1.247910805
6/11/2016,CAKE,0.617093761
6/12/2016,CAKE,-0.630274833
6/13/2016,CAKE,-0.891611125
6/14/2016,CAKE,-0.903685219
6/15/2016,CAKE,-0.416317665
6/16/2016,CAKE,0.010833727
6/17/2016,CAKE,-0.190965203
6/18/2016,CAKE,0.056132655
6/19/2016,CAKE,0.391399662
6/20/2016,CAKE,0.508082114
6/21/2016,CAKE,0.505043457
6/22/2016,CAKE,0.190967415
6/23/2016,CAKE,-0.539403862
6/24/2016,CAKE,-0.83710292
6/25/2016,CAKE,-0.628019266
6/26/2016,CAKE,-0.377953264
6/27/2016,CAKE,-0.634240008
6/28/2016,CAKE,-0.645534737
6/29/2016,CAKE,-0.598438133
6/30/2016,CAKE,-0.357707404
7/1/2016,CAKE,-0.114122674
7/2/2016,CAKE,-0.369774312
7/3/2016,CAKE,-0.882041432
7/4/2016,CAKE,-0.630414612
7/5/2016,CAKE,-0.061311448
7/6/2016,CAKE,-0.043219262
7/7/2016,CAKE,-0.427541659
7/8/2016,CAKE,-0.705705786
7/9/2016,CAKE,-0.292736432
7/10/2016,CAKE,-0.115807751
7/11/2016,CAKE,-0.329604427
7/12/2016,CAKE,-0.51781114
7/13/2016,CAKE,-0.419553491
7/14/2016,CAKE,-0.340472643
7/15/2016,CAKE,-0.114468436
7/16/2016,CAKE,-0.453474205
7/17/2016,CAKE,-0.873233231
7/18/2016,CAKE,-0.674897223
7/19/2016,CAKE,-0.587854996
7/20/2016,CAKE,-0.372321952
7/21/2016,CAKE,-0.398691222
7/22/2016,CAKE,-0.53120045
7/23/2016,CAKE,-0.580151642
7/24/2016,CAKE,-0.727416378
7/25/2016,CAKE,-0.690239459
7/26/2016,CAKE,-0.754122842
7/27/2016,CAKE,-1.10949667
7/28/2016,CAKE,-1.927983376
7/29/2016,CAKE,-1.646064032
7/30/2016,CAKE,-1.012121631
7/31/2016,CAKE,-0.74893622
8/1/2016,CAKE,-1.375531809
8/2/2016,CAKE,-2.158321904
8/3/2016,CAKE,-2.422964338
8/4/2016,CAKE,-2.493772356
8/5/2016,CAKE,-2.167531022
8/6/2016,CAKE,-1.654694902
8/7/2016,CAKE,-1.591801759
8/8/2016,CAKE,-1.283152181
8/9/2016,CAKE,-0.744694223
8/10/2016,CAKE,-0.536609536
8/11/2016,CAKE,-1.187042393
8/12/2016,CAKE,-1.683122805
8/13/2016,CAKE,-1.296308038
8/14/2016,CAKE,-1.216174128
8/15/2016,CAKE,-1.239967044
8/16/2016,CAKE,-1.083453088
8/17/2016,CAKE,-1.076880779
8/18/2016,CAKE,-0.573588829
8/19/2016,CAKE,-0.903210884
8/20/2016,CAKE,-0.86103796
8/21/2016,CAKE,-0.666294261
8/22/2016,CAKE,-0.741391914
8/23/2016,CAKE,-0.735710564
8/24/2016,CAKE,-0.84166131
8/25/2016,CAKE,-1.504244959
8/26/2016,CAKE,-0.960268821
8/27/2016,CAKE,-0.302261129
8/28/2016,CAKE,-0.135623092
8/29/2016,CAKE,0.093702214
8/30/2016,CAKE,0.185033129
8/31/2016,CAKE,0.099664653
9/1/2016,CAKE,-0.126720567
9/2/2016,CAKE,-0.232250144
9/3/2016,CAKE,0.610040182
9/4/2016,CAKE,0.979909946
9/5/2016,CAKE,1.481764367
9/6/2016,CAKE,1.840915273
9/7/2016,CAKE,1.353883937
9/8/2016,CAKE,0.949247235
9/9/2016,CAKE,0.296712776
9/10/2016,CAKE,-0.208531809
9/11/2016,CAKE,0.398317246
9/12/2016,CAKE,0.415071506
9/13/2016,CAKE,-0.358765336
9/14/2016,CAKE,-0.36499077
9/15/2016,CAKE,-0.429165217
9/16/2016,CAKE,0.149223578
9/17/2016,CAKE,0.502841298
9/18/2016,CAKE,0.221004533
9/19/2016,CAKE,-0.100636018
9/20/2016,CAKE,0.325617311
9/21/2016,CAKE,0.180383321
9/22/2016,CAKE,0.015549486
9/23/2016,CAKE,0.148075997
9/24/2016,CAKE,0.560487252
9/25/2016,CAKE,0.555118595
9/26/2016,CAKE,0.373473209
9/27/2016,CAKE,0.183754372
9/28/2016,CAKE,0.117848109
9/29/2016,CAKE,-0.092991889
9/30/2016,CAKE,-0.077888248
10/1/2016,CAKE,0.034691178
10/2/2016,CAKE,-0.158089582
10/3/2016,CAKE,-0.252048969
10/4/2016,CAKE,0.311505661
10/5/2016,CAKE,1.127886017
10/6/2016,CAKE,1.309591937
10/7/2016,CAKE,1.01465269
10/8/2016,CAKE,0.927883827
10/9/2016,CAKE,0.704148727
10/10/2016,CAKE,0.384047214
10/11/2016,CAKE,-0.090784413
10/12/2016,CAKE,-0.70069606
10/13/2016,CAKE,-0.851495364
10/14/2016,CAKE,-0.818366507
10/15/2016,CAKE,-1.068042209
10/16/2016,CAKE,-1.096820067
10/17/2016,CAKE,-0.165292499
10/18/2016,CAKE,0.217426438
10/19/2016,CAKE,0.77023212
10/20/2016,CAKE,0.759645102
10/21/2016,CAKE,0.88798369
10/22/2016,CAKE,1.013304908
10/23/2016,CAKE,0.786312592
10/24/2016,CAKE,0.488897506
10/25/2016,CAKE,0.336675675
10/26/2016,CAKE,-0.136322749
10/27/2016,CAKE,-1.508864396
10/28/2016,CAKE,-1.842307157
10/29/2016,CAKE,-0.947686755
10/30/2016,CAKE,-0.743047159
10/31/2016,CAKE,-1.031037908
11/1/2016,CAKE,-1.012960721
11/2/2016,CAKE,-0.807868746
11/3/2016,CAKE,-0.330919422
11/4/2016,CAKE,-0.012641631
11/5/2016,CAKE,0.350463002
11/6/2016,CAKE,0.896247019
11/7/2016,CAKE,0.684766684
11/8/2016,CAKE,0.259671471
11/9/2016,CAKE,0.009906084
11/10/2016,CAKE,-1.105233177
11/11/2016,CAKE,-1.29209693
11/12/2016,CAKE,-0.844975239
11/13/2016,CAKE,-1.249613298
11/14/2016,CAKE,-1.649891681
11/15/2016,CAKE,-1.365766975
11/16/2016,CAKE,-1.12088786
11/17/2016,CAKE,-0.612690393
11/18/2016,CAKE,-0.603169433
11/19/2016,CAKE,0.012561048
11/20/2016,CAKE,0.344262214
11/21/2016,CAKE,0.672779021
11/22/2016,CAKE,0.671264359
11/23/2016,CAKE,0.487717245
11/24/2016,CAKE,-0.051187484
11/25/2016,CAKE,-0.721449738
11/26/2016,CAKE,-0.796223479
11/27/2016,CAKE,-0.836020972
11/28/2016,CAKE,-1.082569294
11/29/2016,CAKE,0.460410209
11/30/2016,CAKE,0.616080743
12/1/2016,CAKE,0.422683163
12/2/2016,CAKE,1.798571928
12/3/2016,CAKE,3.16682695
12/4/2016,CAKE,3.37884995
12/5/2016,CAKE,3.704012756
12/6/2016,CAKE,2.42581076
12/7/2016,CAKE,2.016228875
12/8/2016,CAKE,1.375186976
12/9/2016,CAKE,0.45255664
12/10/2016,CAKE,0.254896902
12/11/2016,CAKE,-0.051058816
12/12/2016,CAKE,-0.21956173
12/13/2016,CAKE,-0.425457743
12/14/2016,CAKE,0.043366799
12/15/2016,CAKE,-0.043273975
12/16/2016,CAKE,-0.30904634
12/17/2016,CAKE,-0.327878776
12/18/2016,CAKE,-0.037585938
12/19/2016,CAKE,0.167543413
12/20/2016,CAKE,0.372268032
12/21/2016,CAKE,0.198944929
12/22/2016,CAKE,0.046581149
12/23/2016,CAKE,-0.315271637
12/24/2016,CAKE,-0.592324594
12/25/2016,CAKE,-1.026496633
12/26/2016,CAKE,-1.280359612
12/27/2016,CAKE,-1.43005452
12/28/2016,CAKE,0.076296288
12/29/2016,CAKE,0.743005353
12/30/2016,CAKE,0.992938001
12/31/2016,CAKE,0.089454504
1/1/2017,CAKE,-0.515312986
1/2/2017,CAKE,-0.432225934
1/3/2017,CAKE,-0.240675837
1/4/2017,CAKE,-1.270153531
1/5/2017,CAKE,-1.8777427
1/6/2017,CAKE,-1.702151086
1/7/2017,CAKE,0.072445893
1/8/2017,CAKE,1.275611481
1/9/2017,CAKE,2.224138861
1/10/2017,CAKE,2.491690685
1/11/2017,CAKE,2.232581811
1/12/2017,CAKE,2.00805102
1/13/2017,CAKE,1.54907632
1/14/2017,CAKE,0.986473231
1/15/2017,CAKE,0.404274033
1/16/2017,CAKE,-0.425854963
1/17/2017,CAKE,-0.719545668
1/18/2017,CAKE,-0.74886467
1/19/2017,CAKE,-0.857748031
1/20/2017,CAKE,-1.201925026
1/21/2017,CAKE,-1.281031125
1/22/2017,CAKE,-0.709440393
1/23/2017,CAKE,-0.188783128
1/24/2017,CAKE,-0.181575469
1/25/2017,CAKE,-0.155468904
1/26/2017,CAKE,-0.018470523
1/27/2017,CAKE,0.929924596
1/28/2017,CAKE,1.53238102
1/29/2017,CAKE,1.133512421
1/30/2017,CAKE,1.071485195
1/31/2017,CAKE,0.940338933
2/1/2017,CAKE,0.13715722
2/2/2017,CAKE,-0.1005919
2/3/2017,CAKE,-0.43548913
2/4/2017,CAKE,0.058014135
2/5/2017,CAKE,0.233346655
2/6/2017,CAKE,0.155083341
2/7/2017,CAKE,-0.270432415
2/8/2017,CAKE,-0.35698079
2/9/2017,CAKE,-0.842796124
2/10/2017,CAKE,-0.788183083
2/11/2017,CAKE,-1.090299269
2/12/2017,CAKE,-1.675594286
2/13/2017,CAKE,-2.112320201
2/14/2017,CAKE,-1.525319786
2/15/2017,CAKE,-1.075878414
2/16/2017,CAKE,-1.139526743
2/17/2017,CAKE,-2.06460169
2/18/2017,CAKE,-2.464702493
2/19/2017,CAKE,-1.490053311
2/20/2017,CAKE,-1.31982606
2/21/2017,CAKE,-0.653590146
2/22/2017,CAKE,0.284920302
2/23/2017,CAKE,0.447633246
2/24/2017,CAKE,0.698808542
2/25/2017,CAKE,1.778821461
2/26/2017,CAKE,2.839243986
2/27/2017,CAKE,2.245353248
2/28/2017,CAKE,2.510691109
3/1/2017,CAKE,2.021123935
3/2/2017,CAKE,1.635628857
3/3/2017,CAKE,1.797204613
3/4/2017,CAKE,1.798768926
3/5/2017,CAKE,1.615190031
3/6/2017,CAKE,1.633529762
3/7/2017,CAKE,0.331717258
3/8/2017,CAKE,-0.399562215
3/9/2017,CAKE,-0.957026476
3/10/2017,CAKE,-1.024998551
3/11/2017,CAKE,-0.632449098
3/12/2017,CAKE,-0.719261328
3/13/2017,CAKE,-1.098106756
3/14/2017,CAKE,-0.809319902
3/15/2017,CAKE,-0.375927148
3/16/2017,CAKE,-0.551838883
3/17/2017,CAKE,-0.808744477
3/18/2017,CAKE,-0.334636254
3/19/2017,CAKE,0.089618378
3/20/2017,CAKE,0.214668586
3/21/2017,CAKE,0.069724521
3/22/2017,CAKE,-0.104768764
3/23/2017,CAKE,-0.529335634
3/24/2017,CAKE,-0.784672547
3/25/2017,CAKE,-0.709817884
3/26/2017,CAKE,-0.618247436
3/27/2017,CAKE,-0.817099512
3/28/2017,CAKE,-1.04566442
3/29/2017,CAKE,-1.460795454
3/30/2017,CAKE,-1.850622448
3/31/2017,CAKE,-2.03448728
4/1/2017,CAKE,-1.591022305
4/2/2017,CAKE,-1.730585291
4/3/2017,CAKE,-1.969783686
4/4/2017,CAKE,-1.920363225
4/5/2017,CAKE,-1.661263189
4/6/2017,CAKE,-1.453435002
4/7/2017,CAKE,-1.059899584
4/8/2017,CAKE,-0.815997188
4/9/2017,CAKE,-0.665134793
4/10/2017,CAKE,-0.648040313
4/11/2017,CAKE,-0.62820859
4/12/2017,CAKE,-0.807160327
4/13/2017,CAKE,-1.128514327
4/14/2017,CAKE,-3.073415932
4/15/2017,CAKE,-2.63424102
4/16/2017,CAKE,-2.37732383
4/17/2017,CAKE,-1.481492938
4/18/2017,CAKE,-0.959263865
4/19/2017,CAKE,-0.684680706
4/20/2017,CAKE,-0.30408282
4/21/2017,CAKE,2.418695696
4/22/2017,CAKE,2.063970607
4/23/2017,CAKE,2.355686561
4/24/2017,CAKE,1.60758054
4/25/2017,CAKE,1.266746947
4/26/2017,CAKE,0.882674017
4/27/2017,CAKE,0.401818004
4/28/2017,CAKE,-0.327113546
4/29/2017,CAKE,-0.381179659
4/30/2017,CAKE,-0.700742673
5/1/2017,CAKE,-1.536895153
5/2/2017,CAKE,-1.850337618
5/3/2017,CAKE,-2.223605646
5/4/2017,CAKE,-6.571644079
5/5/2017,CAKE,-6.005688588
5/6/2017,CAKE,-4.771535301
5/7/2017,CAKE,-4.765573038
5/8/2017,CAKE,-4.647721643
5/9/2017,CAKE,-4.802062911
5/10/2017,CAKE,-5.207230423
5/11/2017,CAKE,-5.813878642
5/12/2017,CAKE,-5.294418296
5/13/2017,CAKE,-4.715551281
5/14/2017,CAKE,-4.678782764
5/15/2017,CAKE,-5.138141751
5/16/2017,CAKE,-5.054367075
5/17/2017,CAKE,-5.560184992
5/18/2017,CAKE,-6.361926822
5/19/2017,CAKE,-5.529476145
5/20/2017,CAKE,-2.152297512
5/21/2017,CAKE,0.767886893
5/22/2017,CAKE,1.430716354
5/23/2017,CAKE,1.221259152
5/24/2017,CAKE,0.534826492
5/25/2017,CAKE,-0.242306156
5/26/2017,CAKE,-0.669949781
5/27/2017,CAKE,-1.007100973
5/28/2017,CAKE,-1.836355538
5/29/2017,CAKE,-2.250358381
5/30/2017,CAKE,-2.199258715
5/31/2017,CAKE,-2.295157059
6/1/2017,CAKE,-3.009258273
6/2/2017,CAKE,-2.802407847
6/3/2017,CAKE,-2.200730605
6/4/2017,CAKE,-1.66753034
6/5/2017,CAKE,-0.902123124
6/6/2017,CAKE,-0.771244857
6/7/2017,CAKE,-1.371235279
6/8/2017,CAKE,-1.812146739
6/9/2017,CAKE,-1.755931344
6/10/2017,CAKE,-1.035978724
6/11/2017,CAKE,-0.960201261
6/12/2017,CAKE,-1.53836768
6/13/2017,CAKE,-2.161504461
6/14/2017,CAKE,-1.775696936
6/15/2017,CAKE,-1.684582758
6/16/2017,CAKE,-1.564712301
6/17/2017,CAKE,-1.309365102
6/18/2017,CAKE,-1.279084853
6/19/2017,CAKE,-1.23788498
6/20/2017,CAKE,-1.200619103
6/21/2017,CAKE,-1.521802683
6/22/2017,CAKE,-1.431813763
6/23/2017,CAKE,-1.284371684
6/24/2017,CAKE,-0.142314791
6/25/2017,CAKE,0.444706488
6/26/2017,CAKE,0.562520998
6/27/2017,CAKE,0.683114675
6/28/2017,CAKE,0.605848853
6/29/2017,CAKE,0.13580611
6/30/2017,CAKE,0.240029411
7/1/2017,CAKE,0.213685274
7/2/2017,CAKE,0.371806862
7/3/2017,CAKE,0.340883943
7/4/2017,CAKE,-0.057913926
7/5/2017,CAKE,-0.050004106
7/6/2017,CAKE,-0.190990353
7/7/2017,CAKE,-0.507571035
7/8/2017,CAKE,-0.809252216
7/9/2017,CAKE,-0.483256326
7/10/2017,CAKE,0.286042746
7/11/2017,CAKE,0.503444276
7/12/2017,CAKE,0.024875343
7/13/2017,CAKE,-0.306263667
7/14/2017,CAKE,-0.38027993
7/15/2017,CAKE,-0.102368892
7/16/2017,CAKE,-0.465729917
7/17/2017,CAKE,-1.335920875
7/18/2017,CAKE,-1.31225999
7/19/2017,CAKE,-1.24589121
7/20/2017,CAKE,-1.281480644
7/21/2017,CAKE,-1.260882491
7/22/2017,CAKE,-1.38027308
7/23/2017,CAKE,-1.408909771
7/24/2017,CAKE,-1.705424875
7/25/2017,CAKE,-1.853931314
7/26/2017,CAKE,-1.870477162
7/27/2017,CAKE,-2.078045452
7/28/2017,CAKE,-2.042437157
7/29/2017,CAKE,-1.930049481
7/30/2017,CAKE,-2.249410989
7/31/2017,CAKE,-2.741021439
8/1/2017,CAKE,-2.623666929
8/2/2017,CAKE,-3.102570124
8/3/2017,CAKE,-3.708224942
8/4/2017,CAKE,-0.962870215
8/5/2017,CAKE,0.975621452
8/6/2017,CAKE,3.215935909
8/7/2017,CAKE,3.015154984
8/8/2017,CAKE,1.906721414
8/9/2017,CAKE,0.562557692
8/10/2017,CAKE,-0.247549986
8/11/2017,CAKE,0.876755042
8/12/2017,CAKE,1.121338361
8/13/2017,CAKE,0.137940697
8/14/2017,CAKE,-0.097222249
8/15/2017,CAKE,-0.151810498
8/16/2017,CAKE,-0.464488069
8/17/2017,CAKE,-1.235490406
8/18/2017,CAKE,-0.375230288
8/19/2017,CAKE,0.554552833
8/20/2017,CAKE,0.713731795
8/21/2017,CAKE,0.565482746
8/22/2017,CAKE,0.290998192
8/23/2017,CAKE,-0.197355769
8/24/2017,CAKE,-0.458196856
8/25/2017,CAKE,-0.585144631
8/26/2017,CAKE,-0.220838679
8/27/2017,CAKE,-0.1663029
8/28/2017,CAKE,-0.340259245
8/29/2017,CAKE,-0.412207621
8/30/2017,CAKE,-0.92077619
8/31/2017,CAKE,-1.723399021
9/1/2017,CAKE,-1.549064896
9/2/2017,CAKE,-1.750898433
9/3/2017,CAKE,-2.037535391
9/4/2017,CAKE,-2.115880895
9/5/2017,CAKE,-1.830595884
9/6/2017,CAKE,-2.016384485
9/7/2017,CAKE,-2.685175782
9/8/2017,CAKE,-2.414845045
9/9/2017,CAKE,-0.816262041
9/10/2017,CAKE,0.122688555
9/11/2017,CAKE,-0.413328668
9/12/2017,CAKE,-0.431437159
9/13/2017,CAKE,-0.896528807
9/14/2017,CAKE,-1.484425314
9/15/2017,CAKE,-1.448647017
9/16/2017,CAKE,-1.630502795
9/17/2017,CAKE,-2.029157163
9/18/2017,CAKE,-1.817700907
9/19/2017,CAKE,-1.723803276
9/20/2017,CAKE,-1.840980201
9/21/2017,CAKE,-2.123466659
9/22/2017,CAKE,-2.019147642
9/23/2017,CAKE,-1.888393729
9/24/2017,CAKE,-1.641406029
9/25/2017,CAKE,-1.752507666
9/26/2017,CAKE,-1.827364379
9/27/2017,CAKE,-2.30398985
9/28/2017,CAKE,-2.4483356
9/29/2017,CAKE,-1.882416502
9/30/2017,CAKE,-1.319821622
10/1/2017,CAKE,-0.682985172
10/2/2017,CAKE,-0.560590635
10/3/2017,CAKE,-0.695524497
10/4/2017,CAKE,-0.712569171
10/5/2017,CAKE,-0.876484273
10/6/2017,CAKE,-0.46412838
10/7/2017,CAKE,-0.125356029
10/8/2017,CAKE,-0.407519348
